Région,Département,Ville,CP,Bâtiment ou Rue,Date,Consommation (kWhEN),Coût (€ TTC),Emission GES (kgCO2)
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-01-01,2477.727648,292.328917,208.128269
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-02-01,2237.93856,264.037961,187.986068
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-03-01,2477.727648,292.328917,208.128269
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-04-01,2397.8037600000002,282.89928399999997,201.41468999999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-05-01,2477.727648,292.328917,208.128269
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-06-01,1706.1011489999999,212.58765099999997,143.311577
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-07-01,1653.164841,210.271591,138.86483
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-08-01,1753.293562,218.542966,147.27643
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-09-01,1800,223.125,151.2
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-10-01,2872.0381899999998,325.922825,241.25120800000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-11-01,3198.30775,357.208772,268.657851
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2017-12-01,2860.647285,323.99675,240.294372
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-01-01,2868.7720649999997,326.21673599999997,240.97685299999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-02-01,2426.697845,277.81841000000003,203.839819
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-03-01,2762.618449,316.908038,232.05581600000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-04-01,2059.828231,247.80196099999998,173.024505
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-05-01,1988.2767600000002,245.07648999999998,167.01524799999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-06-01,1808.186535,222.36212400000002,151.887669
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-07-01,1918.443675,235.772916,161.149269
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-08-01,2226.257625,263.35951,187.004886
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-09-01,2338.773922,274.07007400000003,196.456026
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-10-01,2416.726078,283.204926,203.003974
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-11-01,2338.773922,274.07007400000003,196.456026
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2018-12-01,2630.519856,304.44697599999995,220.96042200000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-01-01,2827.831968,326.009829,237.53368199999997
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-02-01,2542.32268,292.96182200000004,213.554292
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-03-01,2945.00133,339.32187700000003,247.38011200000003
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-04-01,1651.75564,190.96168500000002,138.74747299999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-05-01,1458.02052,168.864666,122.473724
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-06-01,1410.9876,163.417419,118.522958
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-07-01,1390.246326,190.756396,116.778429
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-08-01,1430.066358,205.713064,120.122525
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-09-01,2105.341157,241.489769,176.847123
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-10-01,2430.576599,265.961503,204.16728
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-11-01,2888.1087820000002,438.275778,242.59465099999997
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE DU PRESIDENT COTY 014,2019-12-01,673.891218,102.264222,56.605349
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-01-01,3752.305386,394.17265499999996,315.19306800000004
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-02-01,3389.176575,356.02665299999995,284.690304
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-03-01,3752.305386,394.17265499999996,315.19306800000004
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-04-01,3631.2624490000003,381.457321,305.02547999999996
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-05-01,3752.305386,394.17265499999996,315.19306800000004
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-06-01,5751.355632,578.447177,483.11200199999996
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-07-01,6148,618.34,516.43
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-08-01,2076.643408,232.19576400000003,174.437917
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-09-01,1800.0015,206.039155,151.200126
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-10-01,2186.50839,241.767985,183.665754
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-11-01,2199.834819,242.999862,184.78514099999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2017-12-01,10229.757279000001,1006.985733,859.295991
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-01-01,11163.433281,1096.941284,937.724459
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-02-01,5117.5654460000005,519.919298,429.874168
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-03-01,4956.121163000001,509.98835499999996,416.313071
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-04-01,3729.8474420000002,388.59123700000004,313.306214
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-05-01,3915.302526,408.38392999999996,328.884379
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-06-01,2501.834179,272.11565,210.15400400000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-07-01,2582.45896,282.17895899999996,216.92655299999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-08-01,4270.9533200000005,440.613101,358.758177
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-09-01,4332.055534,446.390819,363.890698
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-10-01,4476.444466,461.26918099999995,376.019302
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-11-01,4332.055534,446.390819,363.890698
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2018-12-01,6195.920481,625.830416,520.4536889999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-01-01,6540.03125,659.936719,549.35875
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-02-01,4711.406796,487.03694400000006,395.75505499999997
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-03-01,5152.436954,536.2944620000001,432.801195
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-04-01,3799.9360079999997,398.043765,319.191818
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-05-01,4062,425.495,341.205
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-06-01,1264.162464,155.568462,106.186798
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-07-01,1150.558008,147.097622,96.643823
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-08-01,3488.2367560000002,373.56709700000005,293.00875099999996
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-09-01,3752.106764,399.258054,315.17381
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-11-01,4657.742246,634.529075,391.24841299999997
Hauts-de-France,Pas-de-Calais,Béthune,62400,1 RUE M MERCIER 014,2019-12-01,155.257754,21.150925,13.041587
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-01-01,1352.994432,143.962937,113.65079899999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-02-01,1222.0556800000002,130.03063400000002,102.65201400000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-03-01,1352.994432,143.962937,113.65079899999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-04-01,1044.4661640000002,111.982206,87.734554
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-05-01,729.5,80.01,61.2775
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-06-01,705.96633,77.428877,59.300688
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-07-01,729.5,80.01,61.2775
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-08-01,793.8778900000001,86.081374,66.68510400000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-09-01,999,106.27,83.915
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-10-01,1161.867732,122.03921799999999,97.595569
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-11-01,1541.8954210000002,158.834366,129.517146
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2017-12-01,1443.299684,149.310354,121.235129
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-01-01,1315.434182,137.288755,110.494405
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-02-01,1132.178328,118.39882800000001,95.100849
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-03-01,1268.862642,133.241267,106.581255
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-04-01,1111.933216,116.49666100000002,93.400234
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-05-01,1057.305814,110.277244,88.812862
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-06-01,1023.2,106.72,85.948
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-07-01,920.7575,101.712625,77.34355
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-08-01,985.86345,107.50183500000001,82.81253000000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-09-01,1164.3459699999999,122.309196,97.805061
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-10-01,1203.1540300000001,126.38580400000001,101.064939
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-11-01,1164.3459699999999,122.309196,97.805061
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2018-12-01,1211.327077,127.31863999999999,101.750352
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-01-01,1385.2114199999999,145.797989,116.353408
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-02-01,1192.736283,125.722047,100.187322
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-03-01,1337.8956,141.447109,112.38323000000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-04-01,1142.96516,120.68621999999999,96.008753
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-05-01,1057.305814,111.38911,88.812862
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-06-01,1023.2,107.796,85.948
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-07-01,-3348.238159,-312.95745,-281.252059
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-08-01,-3782.5,-354.445,-317.73
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-09-01,522.5957490000001,56.833639,43.895257
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-10-01,1025.356596,105.155301,86.12674
Hauts-de-France,Pas-de-Calais,Béthune,62400,10 RUE DU QUAI DE MARLES 014,2019-11-01,806,111.62,67.7
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-01-01,548.789014,63.51639399999999,46.097923
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-02-01,495.68,57.3696,41.6368
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-03-01,548.789014,63.51639399999999,46.097923
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-04-01,490.340974,56.92496800000001,41.188272999999995
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-05-01,405.92476400000004,48.055877,34.097095
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-06-01,392.830372,46.505682,32.997184999999995
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-07-01,405.92476400000004,48.055877,34.097095
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-08-01,291.701838,36.356325,24.502785
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-09-01,248.360515,32.006539000000004,20.862282999999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-10-01,404.786348,47.008789,34.00072
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-11-01,483,54.51,40.57
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2017-12-01,506.57424800000007,57.00284,42.549603000000005
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-01-01,535.639638,60.190853000000004,44.99068
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-02-01,309.93917200000004,37.684165,26.032754
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-03-01,250.10182400000002,33.311882000000004,21.006452
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-04-01,293.345916,36.726359,24.637911
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-05-01,352.366894,42.893694,29.594686
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-06-01,306.833106,37.957306,25.771314
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-07-01,313.100202,39.158192,26.29835
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-08-01,362.532602,43.560078999999995,30.451689000000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-09-01,397,46.84,33.3475
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-10-01,410.232804,48.401271,34.459039000000004
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-11-01,397,46.84,33.3475
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2018-12-01,429.709987,50.065746000000004,36.092849
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-01-01,460.934679,53.401341,38.714447
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-02-01,390.93802400000004,44.815754999999996,32.836538
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-03-01,441.750456,50.310469,37.105315999999995
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-04-01,398.73897,46.378246000000004,33.491871
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-05-01,351.782586,46.055214,29.544346
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-06-01,305.035227,39.132863,25.62122
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-07-01,312.541155,39.608874,26.253457
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-08-01,326.40172,38.804764,27.415744
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-09-01,340.263294,39.078963,28.578959
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-10-01,306.236706,35.171037,25.721041
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-11-01,416.25,64.11,34.965
Hauts-de-France,Pas-de-Calais,Béthune,62400,101 PLACE GEORGES CLEMENCEAU,2019-12-01,138.75,21.37,11.655
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-01-01,1827.029919,207.950744,153.469529
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-02-01,1650.2205720000002,187.826479,138.617639
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-03-01,1827.029919,207.950744,153.469529
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-04-01,1768.09347,201.242656,148.518899
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-05-01,1546.189638,174.563655,129.878209
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-06-01,1465.5,164.8625,123.1
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-07-01,1514.348046,170.357697,127.20316899999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-08-01,1514.348046,170.357697,127.20316899999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-09-01,1562.623983,173.6344,131.256998
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-10-01,1711.0992989999997,189.587973,143.728276
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-11-01,1733.5535559999998,190.247142,145.61610100000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2017-12-01,1898.292648,207.75194,159.454498
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-01-01,1898.292648,207.75194,159.454498
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-02-01,1714.5873780000002,187.646965,144.023457
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-03-01,1160.895984,129.454134,97.511824
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-04-01,-134.88343799999998,-10.234531,-11.33408
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-05-01,-310.439449,-30.652584,-26.07921
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-06-01,-300.42122,-30.181437,-25.237004000000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-07-01,-367.568075,-34.259895,-30.877570000000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-08-01,-343.500907,-20.66144,-28.856771999999996
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-09-01,-186.289268,-14.964387,-15.650229000000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-10-01,-56.018823,-4.687561,-4.7074050000000005
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-11-01,-54.221264,-4.5373779999999995,-4.556351
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2018-12-01,-56.018823,-4.687561,-4.7074050000000005
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-01-01,-73.292227,-3.047606,-6.158583999999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-02-01,111.821022,27.544301,9.390234
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-03-01,-143.62809,-7.324097999999999,-12.068442
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-04-01,-134.88343799999998,-8.463563,-11.33408
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-05-01,-1408.822871,-150.751239,-118.34215400000001
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-06-01,-1790.69,-193.689382,-150.41796000000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-07-01,390.482452,61.26832099999999,32.797816
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-08-01,564.5,82.13,47.415
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-09-01,928.415175,92.601315,77.98286999999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-10-01,1008.213748,97.676734,84.68566899999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-11-01,1253.5138060000002,198.194641,105.29191599999999
Hauts-de-France,Pas-de-Calais,Béthune,62400,1074 AV WINSTON CHURCHILL 014,2019-12-01,292.486194,46.245359,24.568084
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-01-01,2273.4562079999996,307.89794900000004,190.969221
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-02-01,2053.43792,278.100507,172.487791
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-03-01,2273.4562079999996,307.89794900000004,190.969221
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-04-01,1970.5061460000002,261.733017,165.521877
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-05-01,1833.04608,233.77852000000001,153.97587099999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-06-01,1773.9105600000003,226.23664,149.008487
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-07-01,1833.04608,233.77852000000001,153.97587099999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-08-01,1833.04608,233.77852000000001,153.97587099999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-09-01,1769.1337199999998,249.382726,148.607233
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-10-01,1947.39314,268.283381,163.581023
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-11-01,2200.00088,280.468533,184.800074
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2017-12-01,2211.631085,274.60571400000003,185.775748
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2018-01-01,2303.383065,274.672414,193.48091399999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2018-02-01,2080.473387,248.091017,174.75681699999998
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2018-03-01,2204.648918,297.749177,185.18882
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2018-04-01,1979.8620449999999,269.799099,166.307574
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2018-05-01,1860.00102,246.074069,156.24008600000002
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2018-06-01,1732.104,225.085129,145.496736
Hauts-de-France,Pas-de-Calais,Béthune,62400,11 RUE DU MAL NEY 014,2018-07-01,1835.5275,230.224096,154.18431
